,Unnamed: 0,blue_1_summoner_level,blue_2_summoner_level,blue_3_summoner_level,blue_4_summoner_level,blue_5_summoner_level,blue_kurtosis_summonerlevel,blue_coefficient_of_skewness_summonerlevel,blue_mean_summonerlevel,blue_variance_summonerlevel,blue_std_summonerlevel,blue_median_summonerlevel,blue_1_champ_points,blue_2_champ_points,blue_3_champ_points,blue_4_champ_points,blue_5_champ_points,blue_kurtosis_champpoints,blue_coefficient_of_skewness_champpoints,blue_mean_champpoints,blue_variance_champpoints,blue_std_champpoints,blue_median_champpoints,kills_1,kills_2,kills_3,kills_4,kills_5,damage1,damage2,damage3,damage4,damage5,assist1,assist2,assist3,assist4,assist5,red_1_summoner_level,red_2_summoner_level,red_3_summoner_level,red_4_summoner_level,red_5_summoner_level,red_kurtosis_summonerlevel,red_coefficient_of_skewness_summonerlevel,red_mean_summonerlevel,red_variance_summonerlevel,red_std_summonerlevel,red_median_summonerlevel,red_1_champ_points,red_2_champ_points,red_3_champ_points,red_4_champ_points,red_5_champ_points,red_kurtosis_champpoints,red_coefficient_of_skewness_champpoints,red_mean_champpoints,red_variance_champpoints,red_std_champpoints,red_median_champpoints,kills_1.1,kills_2.1,kills_3.1,kills_4.1,kills_5.1,damage1.1,damage2.1,damage3.1,damage4.1,damage5.1,assist1.1,assist2.1,assist3.1,assist4.1,assist5.1,blue_team_won?
1150,1150,152,273,101,206,153,0.25252877788752487,0.660764696632479,177.0,4258.5,65.25718351262181,153,5688,1474248,90402,19694,250879,4.498757161611893,2.107090280977156,368182.2,391787376186.2001,625929.210203678,625929.210203678,1,14,4,4,7,22309,25605,21090,19779,22971,12,5,9,5,5,138,141,141,223,33,2.143167287888195,-0.5284998011299301,135.2,4557.2,67.50703667026127,141,8614,47785,61223,67006,66838,2.913325712757572,-1.738004213698436,50293.2,603988849.7,24576.18460420576,24576.18460420576,9,10,9,15,2,32218,17152,26153,30750,9408,8,15,11,12,26,0
1151,1151,233,206,198,246,193,-2.150652339391153,0.6082652259681904,215.2,534.7,23.12358103754693,206,12936,34823,29184,183294,75470,2.7559461162821552,1.6820517720881112,67141.4,4746065161.8,68891.69152953061,68891.69152953061,2,6,4,6,12,18993,12573,23128,19357,26536,4,4,6,11,10,264,60,76,176,347,-1.8177161752764852,0.3549454121912581,184.6,15017.8,122.5471337894118,176,9417,9764,287762,181585,93139,-0.9649293373052492,0.7037007168978816,116333.4,14242917499.3,119343.6948451823,119343.6948451823,4,21,16,12,2,21995,39522,25298,25177,10167,14,9,1,7,21,0
1152,1152,26,28,177,136,14,-2.335032189268726,0.7521081347631488,76.2,5612.2,74.91461806616917,28,134,3554,6091,982,139,-0.4537663933454734,1.038300170564501,2180.0,6742699.5,2596.670849376178,2596.670849376178,13,3,10,26,8,46870,18488,31365,42445,9737,26,35,27,19,11,206,19,212,21,205,-3.327361623625929,-0.605681487761167,132.6,10573.3,102.8265529909469,205,786,859,4671,2586,20306,4.245433711138393,2.038703627219947,5841.6,67893374.3,8239.743582175357,8239.743582175357,13,32,24,9,2,38460,50158,37646,15507,14554,29,16,33,41,40,0
1153,1153,229,8,201,662,28,2.401382499993915,1.484258304121469,225.6,69364.29999999999,263.3710310569483,201,0,178,141458,0,1754,4.997248619452259,2.235306361239271,28678.0,3975333886.0,63050.24889720896,63050.24889720896,15,1,8,16,23,53880,2396,21160,73265,27741,30,38,35,28,16,206,19,179,52,13,-2.931155800152161,0.5447531236103841,93.8,8429.7,91.81339771514831,52,1129,3961,27273,4967,827,4.491253395509997,2.094609167297899,7631.4,123736094.8,11123.67272082382,11123.67272082382,16,18,7,12,2,43969,44408,24231,32726,22208,24,21,38,28,39,0
1154,1154,205,19,24,120,18,-0.2362428265996188,1.1528089220392599,77.2,6971.700000000001,83.49670652187427,24,231024,814,3444,19253,712,4.879917748051973,2.204404625006686,51049.4,10181397764.8,100902.9125684685,100902.9125684685,14,10,12,15,1,43137,24449,30839,29812,6815,26,19,29,19,15,25,28,26,25,27,-1.487889273356399,0.5413870509510876,26.2,1.7000000000000002,1.30384048104053,26,246,7363,888,2073,3155,2.107970043907795,1.4279665523829221,2745.0,7909764.5,2812.43035469325,2812.43035469325,12,13,12,6,8,33300,31670,34384,18475,17938,24,21,20,27,15,1
1155,1155,205,294,94,101,339,-2.579632991355913,0.1178056536272621,206.6,12250.3,110.6810733594502,205,23945,10439,43920,6894,134279,3.457583899068039,1.841828544436542,43895.4,2763912129.3,52572.92201599603,52572.92201599603,0,0,0,0,0,0,0,467,380,301,0,0,0,0,0,395,259,538,445,722,0.5245182937631211,0.4752382192334893,471.8,29720.7,172.3969257266498,445,130589,5621,53418,150745,409378,2.554721340579587,1.475797127063284,149950.2,24456913698.7,156387.0637191581,156387.0637191581,0,0,0,0,0,0,0,36,572,236,0,0,0,0,0,1
1156,1156,410,124,205,278,151,0.36675483623043803,1.010842247173666,233.6,13185.3,114.8272615714579,205,0,4715,231024,36545,8889,4.567269589929332,2.125987456498219,56234.6,9749304990.3,98738.56890951985,98738.56890951985,8,6,0,13,10,19584,12188,14245,20104,20239,5,6,6,4,4,234,448,239,136,59,1.141161830212136,0.8371799032139611,223.2,21366.7,146.1735270149831,234,8742,0,190842,0,35416,4.33870607264377,2.070525206151244,47000.0,6676596146.0,81710.440862842,81710.440862842,0,2,13,1,0,14015,7221,25869,7844,2973,3,1,2,2,2,1
1157,1157,55,205,380,121,263,-0.538134124825266,0.3381333518473224,204.8,15886.2,126.0404696912861,205,95875,9046,63576,56879,20890,-1.194392469701524,0.1663861785196322,49253.2,1214494426.7,34849.59722435827,34849.59722435827,4,1,4,4,1,10284,5140,11709,10723,3988,1,1,3,1,5,93,131,499,425,168,-2.690615472839693,0.6056785797934917,263.2,34322.2,185.262516446258,168,4761,7782,0,111153,21579,4.387813530242815,2.078200570463406,29055.0,2170726042.5,46591.05109889666,46591.05109889666,9,3,3,7,0,20869,5736,7458,16576,5248,4,5,1,4,12,0
1158,1158,288,365,350,115,326,3.367283641618595,-1.808100227510852,288.8,10285.7,101.4184401378763,326,169806,0,0,154123,0,-3.229883780252132,0.6263046282252096,64785.8,7900494339.2,88884.72500491858,88884.72500491858,5,10,8,17,9,41049,49576,53084,50320,26828,11,16,11,11,20,99,205,411,156,355,-2.269480751271829,0.3529736669856991,245.2,17623.2,132.7524011082286,205,107377,11386,0,60008,15382,0.0283045892727305,1.124356272956616,38830.6,1989487407.8,44603.67034000677,44603.67034000677,8,13,10,30,6,30107,44095,44816,78100,14235,7,18,14,8,38,0
1159,1159,205,332,43,228,153,0.7896205983391305,-0.2114635877349167,192.2,11196.7,105.814460259456,205,9046,48458,1251,45950,250879,4.171812976067303,2.00024933046908,71116.8,10548812952.7,102707.4143024738,102707.4143024738,3,10,3,10,2,20687,22089,10937,20440,18358,3,8,9,10,12,678,72,476,269,306,-0.03164141527489495,0.30741561153871705,360.2,52180.2,228.4298579433083,306,243127,90594,450362,34078,51070,0.6554121297089601,1.263917384481648,173846.2,30700222680.2,175214.7901297148,175214.7901297148,6,15,18,7,2,21778,31889,28338,37513,7383,7,12,7,18,20,0
1160,1160,282,282,270,537,321,4.390858605498734,2.082203238226349,338.4,12696.3,112.6778594045876,282,17383,76750,112503,166799,82328,0.8354953360694051,0.09618451938997429,91152.6,2976369937.3,54556.11732244149,54556.11732244149,6,13,9,18,8,19861,25579,34901,54984,21015,3,17,20,19,32,271,281,204,369,152,-0.1698721785417145,0.1828862294127086,255.4,6784.3,82.36686226875466,271,42324,36781,231024,0,250879,-3.090724268073885,0.5364250681025325,112201.6,14127632235.3,118859.7166213179,118859.7166213179,14,7,12,10,4,25628,30865,37870,28737,25866,5,19,8,14,14,1
1161,1161,137,133,302,204,152,1.7675260280183012,1.498128342868535,185.6,5036.3,70.96689368994531,152,77868,347319,342096,231024,250879,1.027240650289258,-1.073512314544652,249837.2,11985703774.7,109479.2390122438,109479.2390122438,8,7,6,2,4,23280,31161,18103,36159,28154,4,6,3,8,8,227,107,167,93,70,-0.5187343278290939,0.8829056267393217,132.8,4059.2,63.711851330816,107,52842,43663,31476,164268,46318,4.616712519908774,2.121703664369016,67713.4,2973320839.8,54528.16556422928,54528.16556422928,10,2,5,15,5,31404,9637,26644,37297,17134,7,8,11,9,12,0
1162,1162,84,315,239,204,152,-0.1943559963824004,0.011651197506300792,198.8,7628.7,87.34242955173619,204,189375,0,46245,231024,250879,-2.616947153295155,-0.5358800918733614,143504.6,12836500190.3,113298.2797323066,113298.2797323066,2,3,5,2,2,10025,9640,18145,12443,18187,3,4,6,4,2,186,245,314,168,266,-1.491355862910112,0.14074377817842448,235.8,3547.2,59.55837472597787,245,163804,18472,42984,61119,46243,3.701167212463039,1.821030867904597,66524.4,3191764422.3,56495.70268878864,56495.70268878864,11,5,5,12,5,16148,12558,23466,17383,7265,5,9,12,7,18,0
1163,1163,312,94,139,204,152,1.296437603317168,1.1254560527944,180.2,6965.199999999999,83.45777375415665,152,57987,39950,274089,231024,250879,-3.124250462250112,-0.5395672380025072,170785.8,12639172099.7,112424.0725987989,112424.0725987989,15,3,19,8,2,30181,10050,37997,20444,14380,2,5,3,7,9,55,213,39,66,265,-2.469190961928232,0.7099396651385586,127.6,10771.8,103.7872824579197,66,4945,6646,41334,16683,0,2.363590538283249,1.565131489012824,13921.6,271597413.3,16480.21278078654,16480.21278078654,7,5,9,7,1,25418,27136,18956,13980,9053,5,6,1,3,15,1
1164,1164,288,157,191,129,119,1.81370713007496,1.4048848826782852,176.8,4646.2,68.16303983831708,157,3618,30262,10553,0,5123,3.073452079395887,1.714032696146781,9911.2,143832519.7,11993.01962393125,11993.01962393125,3,9,33,14,17,13109,46489,59666,33511,35137,57,41,17,21,19,268,96,152,245,203,-1.176215741477073,-0.4967666492125845,192.8,4879.7,69.85484950953656,203,7074,5901,23129,1101,4389,3.801518844405448,1.846026755687661,8318.8,73569318.2,8577.255866534471,8577.255866534471,23,9,15,7,12,59699,20791,51909,24468,35842,23,32,22,33,27,0
1165,1165,245,35,230,203,152,1.659706749490189,-1.398097592870562,173.0,7204.5,84.87932610477066,203,641079,0,200888,231024,250879,2.599610266931357,1.134132535863743,264774.0,54281069655.5,232982.9814718234,232982.9814718234,0,0,0,2,0,1891,0,3914,2766,4792,0,0,0,0,1,632,459,352,186,38,-0.9058430335969884,-0.01236376501215471,333.4,53567.8,231.4471862002215,352,54183,19755,16844,429083,7274,4.80359827863475,2.184427350977044,105427.8,33049951187.7,181796.4553771608,181796.4553771608,2,1,1,1,3,5680,2555,3470,3589,4745,0,1,1,2,1,0
1166,1166,164,355,463,289,388,0.5130382834781138,-0.683530267268272,331.8,12724.7,112.8038119923259,355,38762,9620,43786,1504,167227,3.598388594042575,1.832110639911342,52179.8,4466431186.200001,66831.36379126196,66831.36379126196,7,3,6,2,6,28116,10541,20243,14649,30546,3,3,2,9,8,245,205,225,203,152,1.470921315278751,-0.9129971549625816,206.0,1202.0,34.66987164671943,205,641079,0,44140,11412,250879,2.091063450268663,1.585912998280923,189502.0,74111522551.5,272234.3155289208,272234.3155289208,8,10,17,6,8,14651,17900,27803,17251,21856,3,10,9,11,8,0
1167,1167,414,461,353,251,244,-2.456985582146942,0.034130904023162434,344.6,9329.3,96.58830156908236,353,270743,14633,190648,259675,27371,-3.060864326097789,-0.3622361760269585,152614.0,15396917232.0,124084.3150120111,124084.3150120111,14,9,16,4,2,44994,21431,27785,17170,12674,2,10,6,14,12,135,322,203,294,337,-1.317993886878329,-0.8061395228329797,258.2,7446.7,86.29426400404606,294,8795,0,231024,109162,639379,2.530890018418303,1.609053669555197,197672.0,69700047641.5,264007.6658763908,264007.6658763908,5,17,6,7,2,24542,40204,23695,26019,23019,4,9,3,10,21,0
1168,1168,202,17,240,20,23,-2.944555215007677,0.6733191402373794,100.4,12305.3,110.9292567359937,23,1070,947,41203,947,4843,4.81338969043286,2.187712414799944,9802.0,310921089.0,17632.95463046395,17632.95463046395,26,20,24,4,7,77945,67104,46441,12751,29610,25,30,19,18,35,45,374,17,381,24,-3.310964568123015,0.5962861622056791,168.2,36617.7,191.3575187966232,45,190,0,190,36742,1366,4.977382554912506,2.229909819694566,7697.6,263911872.8,16245.36465580259,16245.36465580259,17,15,5,14,24,42938,52016,11536,56588,49226,35,28,20,39,10,1
1169,1169,202,17,21,54,6,3.997678498969384,1.9849207339178871,60.0,6621.5,81.3725998109929,21,2352,1934,130,5792,133,1.566692784873428,1.244334221285488,2068.2,5366714.2,2316.616973088128,2316.616973088128,7,26,7,5,3,33564,48390,11786,21348,5729,20,13,18,30,12,22,20,25,23,24,-0.021913805697587392,-0.5901286563843674,22.8,3.7,1.9235384061671352,23,0,2122,674,4843,674,1.888104068681304,1.470196652110823,1662.6,3761222.8,1939.387222810339,1939.387222810339,20,19,4,5,3,43806,33297,13165,14135,11663,18,12,20,22,22,0
1170,1170,13,21,122,202,17,-0.6027504328296507,1.083845901878033,75.0,7115.5,84.3534231670535,21,3203,1915,71455,11985,146,4.529387558166285,2.116422719624496,17740.8,922431269.1999999,30371.55361847661,30371.55361847661,4,12,9,17,11,13354,58078,25842,23701,27073,19,25,12,9,25,22,121,25,19,29,4.856202307670369,2.196178726600221,43.2,1905.2,43.64859677011393,25,1807,8585,1545,971,827,4.701406076279133,2.153028925610946,2747.0,10812806.0,3288.28313866066,3288.28313866066,12,9,15,3,14,35282,20685,17676,20279,33199,24,30,26,25,19,0
1171,1171,96,151,202,117,42,0.08181491599721724,0.04638287899647212,121.6,3585.3,59.87737469194855,117,2754,13585,6076,12310,33830,2.612562213554659,1.502719524979947,13711.0,146275478.0,12094.43996223058,12094.43996223058,12,15,10,6,3,24065,21216,24304,18289,14788,16,11,27,19,21,42,113,697,57,299,2.154536461841246,1.578677049323006,241.6,75284.79999999999,274.3807573427845,113,382,2045,14349,7691,0,0.1347978089301787,1.156620597541985,4893.4,37411603.3,6116.502538215774,6116.502538215774,6,10,10,6,18,23306,40442,25089,22022,28179,14,28,14,24,16,1
1172,1172,79,194,278,202,151,0.6956676353969193,-0.1619583438513079,180.8,5330.7,73.01164290714188,194,31983,10726,374350,164770,250879,-1.404896276983579,0.3962897490457595,166541.6,23171196188.3,152220.8796069054,152220.8796069054,8,6,3,5,6,22288,15049,13782,15249,15661,6,5,2,6,6,78,174,630,412,295,-0.2237818678573911,0.6068137563754236,317.8,46261.2,215.0841695708915,295,92452,51675,224625,62854,5679,2.665147092271207,1.449234429847397,87457.0,6853327666.5,82784.8275138627,82784.8275138627,2,13,7,12,3,7536,20703,19768,19063,8298,5,10,6,9,15,0
1173,1173,111,99,218,202,151,-2.656640255203935,0.1463915114167391,156.2,2814.7,53.0537463333175,151,113792,53793,28169,11412,250879,1.8733597059453442,1.4663508655756199,91609.0,9436315163.5,97140.69777132549,97140.69777132549,8,4,10,5,8,21611,23413,26687,35270,25211,1,13,10,14,11,552,186,262,87,50,1.8203088620962031,1.3517169230755561,227.4,39864.80000000001,199.6617139062971,186,18315,1108840,17681,255883,56294,4.0562432988479,2.007525631946851,291402.6,218560487569.3,467504.532137711,467504.532137711,10,10,4,4,0,32106,24330,15809,14574,7114,5,4,4,8,17,1
1174,1174,66,86,236,49,114,2.97590913441589,1.682578688602804,110.2,5531.2,74.3720377561352,86,3524,28382,121398,15687,23172,4.274760418788366,2.015356743455132,38432.6,2238282685.8,47310.49234366516,47310.49234366516,6,8,9,2,13,10782,11510,21870,6085,13065,1,7,12,10,4,201,146,74,201,219,0.8500495933512777,-1.284627480386244,168.2,3524.7,59.36918392566972,201,231024,29491,14973,41456,100340,2.283975680639609,1.59492710883984,83456.8,7856881647.700002,88639.05261057342,88639.05261057342,5,1,3,4,4,11287,5404,7951,9655,13647,1,1,2,2,3,1
1175,1175,234,126,86,278,287,-2.542990062620452,-0.5133162283159662,202.2,8314.2,91.18223511189008,234,13601,1229,3083,0,23512,-0.4044392263758141,1.069104489430618,8285.0,101402637.5,10069.88766074379,10069.88766074379,6,3,1,13,4,14166,13171,5591,26024,13028,7,5,8,7,12,201,63,108,108,151,0.1052107614950799,0.49808487587988987,126.2,2716.7,52.12197233413179,108,231024,2186,5464,7540,250879,-3.253609378856397,0.6209953552372144,99418.6,16745889144.8,129405.9084617082,129405.9084617082,6,8,22,9,6,18273,18481,39214,15817,22355,4,11,12,8,8,0
1176,1176,471,380,277,224,454,-2.332527915899273,-0.3442122967335149,361.2,11733.7,108.3222045565913,380,76542,0,280486,68814,244223,-2.50934002306981,0.3727790970541424,134013.0,14778473360.0,121566.7444657461,121566.7444657461,4,12,15,4,7,9604,31278,23814,18010,17326,8,17,10,12,9,151,201,108,63,108,0.1052107614950799,0.4980848758798898,126.2,2716.7,52.12197233413179,108,250879,176810,121371,1614,176,-2.011902159257224,0.1488316643089612,110170.0,12062114963.5,109827.6602841925,109827.6602841925,1,3,4,6,6,16498,14580,12542,17671,20453,4,6,4,5,5,1
1177,1177,269,250,201,35,85,-2.368297180777292,-0.4955663422110962,168.0,10648.0,103.1891467161154,201,2785,237465,1737,1282,30424,4.698181924522411,2.159266082487744,54738.6,10586522817.3,102890.8296074048,102890.8296074048,9,7,14,7,12,19460,17068,25091,22572,26823,21,20,22,18,22,237,606,307,165,555,-2.69591557466704,0.3555022892807266,374.0,38381.0,195.9106939398664,307,50640,130549,8684,14405,11422,2.70890514506695,1.718052614600861,43140.0,2678882741.5,51757.9244319167,51757.9244319167,12,18,4,11,8,21168,37353,11229,17687,14918,18,14,22,14,12,0
1178,1178,164,215,394,132,511,-1.59708911391153,0.7462180856275766,283.2,26472.7,162.7043330707575,215,0,0,163516,41193,48995,2.849782896568435,1.623080999256187,50740.8,4490427901.7,67010.65513558273,67010.65513558273,18,27,8,6,17,50508,65117,23536,46196,28894,13,10,13,31,9,262,55,70,201,151,-1.807882687028322,0.2309276248507812,147.8,7636.7,87.38821430833794,151,19616,6717,13080,164770,250879,-1.441891566631988,0.929739446590768,91012.4,12318533179.3,110988.8876388082,110988.8876388082,23,15,11,16,9,65783,45979,38605,40790,38960,10,27,10,17,28,0
1179,1179,80,80,315,75,225,-1.240134186068329,0.9727316531666288,155.0,12037.5,109.7155412874584,80,6792,4427,0,1121,4710,-1.8221516467527712,-0.18731382285563358,3410.0,7757458.5,2785.221445415068,2785.221445415068,10,8,15,9,6,31863,18076,36952,18933,11773,11,14,8,9,19,262,55,70,200,151,-1.7710842702962641,0.23836406248987949,147.6,7610.3,87.23703342044593,151,13692,24475,1122,176810,250879,-1.9464522039737262,0.8205997806614581,93395.6,12844028404.3,113331.4978472446,113331.4978472446,4,6,8,12,8,17265,15262,25330,22929,24171,5,10,2,4,8,1
1180,1180,152,439,200,30,464,-2.308002907887038,0.1160422658215961,257.0,35444.0,188.2657695918193,200,16272,1606,231024,173,25576,4.771526011705138,2.17331971523612,54930.2,9801743285.199997,99003.75389448623,99003.75389448623,2,13,5,0,5,14414,32205,15914,11889,22333,4,2,5,7,4,635,132,510,597,613,3.934891801824655,-1.972240572754183,497.4,43973.3,209.69811634824,597,0,21713,31258,1056737,0,4.9828331546734255,2.231286954784297,221941.6,217962808762.3,466864.8720586076,466864.8720586076,6,6,12,16,1,31150,21059,22485,32795,5875,10,12,7,8,14,0
1181,1181,72,104,89,36,246,3.317465601012254,1.674223763629725,109.4,6472.799999999999,80.45371340093631,89,2392,0,4233,8103,0,0.1669443339210126,0.9431113872509812,2945.6,11478941.3,3388.058632904691,3388.058632904691,8,21,9,3,20,19557,38327,32704,14812,28346,19,22,32,32,15,151,200,90,124,99,0.06825279882681201,0.9106947027203921,132.8,1974.7,44.43759669469086,124,27864,2352,120,18371,14592,-1.578789985607669,0.17465824529104101,12659.8,132754056.2,11521.89464454523,11521.89464454523,11,9,6,3,7,25629,17225,20495,11704,12960,11,13,11,10,11,1
1182,1182,401,150,200,387,294,-2.449257575163016,-0.2002053039834878,286.4,12345.3,111.1094055424652,294,19019,13585,164770,36008,49505,3.967734516484752,1.954972547306801,56577.4,3859434405.300001,62124.34631688289,62124.34631688289,11,14,3,25,5,31759,14880,17781,38345,22075,30,8,23,17,31,396,53,553,476,325,1.65899571735866,-1.203430137444789,360.6,36868.3,192.0111975901406,396,0,0,2210,104,20244,4.762761807454602,2.175112002510048,4511.6,78235444.8,8845.080259669778,8845.080259669778,17,8,1,5,5,25999,9696,2267,9970,19481,8,11,22,10,19,1
1183,1183,190,70,200,365,150,1.978563797454365,0.950588537495281,195.0,11650.0,107.9351657246145,190,40368,13080,176810,22574,250879,-1.781714542774937,0.8351234647997213,100742.2,11441835434.2,106966.5154812477,106966.5154812477,3,8,6,14,9,20561,36305,23454,33070,35678,11,17,5,7,16,215,388,31,36,418,-2.932238320241775,0.033498457701597324,217.6,34250.3,185.0683657462831,215,7776,14454,5720,2413,183306,4.936837015544443,2.218766357049041,42733.8,6194531646.200001,78705.34699879037,78705.34699879037,20,6,18,7,3,61928,22149,37477,28940,7434,11,11,7,11,11,0
1184,1184,53,411,302,213,158,-0.4200077337043604,0.1570937974957471,227.4,18678.3,136.6685772224179,213,2583,0,27167,0,21710,-2.733915677706284,0.6775538968896082,10292.0,171603889.5,13099.76677273302,13099.76677273302,7,13,6,14,3,24740,18153,14944,39240,7912,2,7,6,13,19,615,664,200,70,150,-3.029268258896934,0.4984212945110001,339.8,77300.2,278.0291351639249,200,0,317878,231024,29888,250879,-2.752518006036367,-0.3920148340850964,165933.8,20145486683.2,141934.797295096,141934.797295096,2,14,8,5,3,10731,16332,28058,14836,21171,4,3,9,8,12,1
1185,1185,368,375,50,420,199,-0.4794358580438027,-1.023582531571643,282.4,23950.3,154.758844658391,368,37037,63278,10559,16315,30417,0.6411974251159567,0.9169812912142831,31521.2,427695000.2,20680.7881909757,20680.7881909757,6,14,16,7,8,17804,40567,27756,43603,32917,13,13,5,17,15,569,95,147,262,252,2.43714183993275,1.440566759092274,265.0,33854.5,183.9959238678944,252,15111,28482,45647,142912,0,3.331382639370485,1.759416546521492,46430.4,3192036194.3,56498.10788247691,56498.10788247691,8,2,2,19,11,23086,25574,29884,56198,34078,9,9,14,13,22,1
1186,1186,199,11,27,29,26,4.844017039886118,2.1889264011078,58.4,6228.799999999998,78.92274703784707,27,11412,814,3870,0,0,2.747031978367502,1.7158496786322872,3219.2,23514249.2,4849.149327459405,4849.149327459405,6,5,12,7,6,16417,12553,12880,8657,14117,11,15,13,9,9,28,220,240,169,11,-2.984675928760668,-0.3778649793366742,133.6,11555.3,107.4955813045355,169,1979,46753,167025,3062,594,3.424569882959068,1.872077455417859,43882.6,5117106460.299999,71533.9531991627,71533.9531991627,12,3,9,7,4,16733,12702,18054,17580,6442,5,25,13,15,10,0
